smiles,RLM
Fc1ccccc1Nc2nc(nc3ccccc23)c4ccncc4,1
COc1ccccc1Nc2ccnc(n2)N3CCN(CC3)C(=O)c4ccccc4Cl,1
NC(=O)C1CCN(CC1)c2nnc(s2)c3ccc(Br)cc3,1
CC(C)n1ccc2c(nc(cc12)c3ccc(F)cc3)C(=O)NCc4c(C)cc(C)nc4O,1
COc1ccc(OC)c(c1)c2cc(C(=O)N3CCN(CC3)c4ncccn4)c5ccccc5n2,1
COc1ccc(cc1)n2nc(nc2O)C3CCN(CC3)C(=O)Cc4ccc(F)cc4,1
Cn1cc(Cl)c(n1)C2NC(=NC3=C2C(=O)CCC3)Nc4oc5ccccc5n4,1
Cn1c(nc2nc(c(Cl)cc12)c3ccccc3)C(=O)NCCc4ccccn4,1
Cc1nn2CCCN(Cc3ccc(s3)C(=O)O)c2c1c4ccccc4c5ccccc5,1
CCN1C(=O)c2ccccc2S(=O)c3ccc(cc13)C(=O)NCc4ccc(OC)cc4,1
Cc1ccccc1C(=O)Nc2ccc3N(CCCc3c2)C(=O)c4cccs4,1
CC(O)(C#Cc1ccc2CCN(c2c1)c3nc(N)ncc3Cl)c4nccs4,1
C(Nc1nc(nnc1c2ccccc2)c3ccccn3)c4ccc(cc4)c5ccccc5,1
Oc1ccccc1C=NNc2ncccc2[N+](=O)[O-],1
CCN1C(=O)c2ccccc2[S@](=O)c3ccc(cc13)C(=O)N[C@H](C)c4ccc(Br)cc4,1
CNc1nccc(n1)c2cccc3ccccc23,1
Clc1cccc(Nc2nc(nc3ccccc23)c4ccncc4)c1,1
CC(C)c1ccccc1c2ncc(C)c(NCC3CCN(CC3)C4COC4)n2,1
Cc1ccc(cc1)S(=O)(=O)Nc2cnccc2C(=O)Nc3nc(cs3)c4cccnc4,1
Cc1cc(C)c([nH]1)C(=O)Nc2cccc(c2)S(=O)(=O)Nc3ccc(Br)cc3,1
COc1ccc(NC(=O)c2ccccc2)cc1S(=O)(=O)Nc3ccc(Br)cc3,1
Oc1c(Cl)cc(C=C2C(=O)Nc3ccc(cc23)C(=O)c4occc4)cc1Cl,1
CCCCn1cc2N(C)C(=O)N(C)C(=O)c2c1c3ccc(Br)cc3,1
NC(=O)C1CCN(CC1)c2nc(cs2)c3ccc(OC(F)(F)F)cc3,1
CC(Nc1ncnc2ccc(cc12)c3c(C)onc3C)c4ccccc4,1
CS(=O)(=O)CCNCc1oc(cc1)c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2,1
NC(=O)C1CCN(CC1)c2ncc(s2)c3ccc4OCOc4c3,1
Cc1ccc(cc1)S(=O)(=O)Nc2cc(Cl)ccc2C(=O)Nc3nc(cs3)c4ccccc4,1
COc1ccc(cc1)N(C)C(=O)c2cc3COc4ccccc4c3s2,1
COc1ccc(cc1)S(=O)(=O)N2CCN(CC2)C(=O)C3COc4ccccc4O3,1
FC(F)(F)c1ccc(cc1)n2cnc3cc(ccc23)C(=O)N4CCCCC4,1
COc1ccc(cc1OC)C2N(CCCN3CCOCC3)C(=O)C4=C2C(=O)c5cc(C)ccc5O4,1
O=C(Nc1sc2CCCCc2c1C#N)c3cccc4ccccc34,1
CCc1nnc(NC(=O)c2nc(ncc2Cl)S(=O)(=O)Cc3ccc(C)cc3)s1,1
C[C@@H]1CN(CC(=O)N2CC(C)(C)c3ncc(Cc4ccc(F)cc4)cc23)[C@@H](CN5CCOC[C@H]5C)CN1,1
COc1ccc(NC2=C(C(=O)c3ccccc23)c4ccc(cc4)C(F)(F)F)cc1,1
Clc1ccc(Sc2oc(C=C(C#N)c3nc4ccccc4[nH]3)cc2)cc1,1
Oc1cc(Cl)ccc1CNc2ccc(cc2)S(=O)(=O)Nc3nccs3,1
Cc1ccc(cc1)S(=O)(=O)Nc2cnccc2C(=O)Nc3ccc(cc3)C#N,1
Cc1ccc2c(c1)[nH]c3c(ncnc23)N4CCN(Cc5ccccc5)CC4,1
COc1ccccc1C(=O)Nc2nnc(SCc3cc(O)c4ccccc4n3)s2,1
C(N1CCNc2cc(Nc3ccccc3)ncc2C1)c4c[nH]c5ccccc45,1
COc1ccc(NC(=O)c2ccc[nH]2)cc1S(=O)(=O)Nc3ccc(Br)cc3,1
CC1=C(C(NC(=N1)Nc2oc3ccccc3n2)c4ccccc4Br)C(=O)NC5CCCCC5,1
Oc1cc(Br)ccc1CNc2ccc(cc2)S(=O)(=O)Nc3cccc4ccccc34,1
O=C(Nc1nc(cs1)c2ccccc2)c3ccncc3NS(=O)(=O)c4cccc5cccnc45,1
COc1ccc(cc1)C2(CC2)C(=O)N3CCC(CC3)n4cc(nn4)c5onc(C)n5,1
COc1cc(Nc2nc(nc3ccccc23)c4ccncc4)ccc1F,1
CCN(CC)CCCC(C)Nc1cc(C=Cc2ccccc2Cl)nc3cc(Cl)ccc13,1
Cc1ccc(cc1)S(=O)(=O)Nc2ccccc2C(=O)Nc3ccc(cc3)c4ccccc4,1
Cc1ccc(cc1)c2csc(NC(=O)c3ccncc3NS(=O)(=O)c4ccc(C)cc4)n2,1
Cc1cc(Nc2nc(nc3ccccc23)c4ccncc4)[nH]n1,1
CCOc1ccc(cc1)N2CC(CC2=O)c3onc(n3)c4cc(OC)c(OC)c(OC)c4,1
Cc1cc(Br)ccc1NC(=O)C(NS(=O)(=O)c2cccs2)c3ccccc3,1
Cc1cnc(nc1NCc2ccc(cc2)n3ccnn3)c4ccccc4C(C)(C)C,1
CC(C)COc1ccc(cc1)c2csc(n2)N3CCC(CC3)C(=O)N,1
Cc1onc(C)c1C(=O)N2CCC3(CCCN(Cc4ccccc4)C3)CC2,1
CCc1ccccc1C(=O)N2CCc3cc(ccc23)c4nc(NC(=O)Cc5ccc6OCOc6c5)sc4C,1
CN1C(=O)c2ccccc2[S@](=O)c3ccc(cc13)C(=O)NCCc4cccs4,1
c1cc(c2cc(c3ccncc3)c4cncn4c2)c5[nH]ccc5c1,1
COc1ccc2c(CNC3CCCCC3)c(C(=O)O)n(Cc4ccc(C=C)cc4)c2c1,1
CCc1ccccc1Nc2ncnc3c2cnn3c4ccc(Cl)cc4,1
CCN1C=C(C(=O)N2CCN(CC2)c3cccc(Cl)c3)c4cc(OC)c(OC)cc4C1=O,1
C[C@H]1CN(CCN1C(=S)Nc2cc(C)ccn2)c3cccc(c3)C(F)(F)F,1
Cc1cc(cs1)C(=O)Nc2nnc(s2)C3CCCCC3,1
CCCn1cnc2cc(NCc3ccc(OC)cc3OC)ccc12,1
FC(F)c1ccccc1c2ncc(F)c(NCc3ccc(cc3)c4cccnc4)n2,1
CCOc1ccc(CCNC(=O)c2cc3ccncc3n2Cc4cccc(C)c4)cc1OCC,1
NC(=O)C1CCN(CC1)c2nc(cs2)c3ccc(F)cc3,1
Clc1ccc(OCc2nnc(NC(=O)CSc3ccccc3)s2)cc1,1
CC1=C(C(NC(=N1)Nc2oc3ccccc3n2)c4ccccc4Br)C(=O)NCc5ccccc5,1
Cc1ccccc1CSc2nc3cc(Br)cnc3[nH]2,1
Cc1cn2c(cnc2c(Nc3ccc(cc3F)C(=O)N4CCNCC4)n1)c5cn[nH]c5,1
O=C(Nc1nc(cs1)c2ccccc2)c3ccncc3NS(=O)(=O)c4ccccc4C#N,1
Fc1ccccc1S(=O)(=O)Nc2cnccc2C(=O)Nc3nc(cs3)c4ccccc4,1
Clc1ccccc1c2nc(NCc3ccc(cc3)c4cccnc4)c5ccccc5n2,1
Cc1nn(CCc2nc(cs2)c3ccc(OC(F)F)cc3)c4nc(O)cc(c14)C(F)(F)F,1
Cc1ccc(cc1)S(=O)(=O)Nc2cnccc2C(=O)Nc3nc(cs3)c4ccc(Oc5ccccc5)cc4,1
CCOc1ccc(CCNC(=O)c2cc3cnccc3n2Cc4cccc(C)c4)cc1OCC,1
CCC1=Nc2c(sc3nc4CC(C)(C)OCc4cc23)C(=O)N1Cc5occc5,1
O=C(NCCCNc1nc(Nc2cccc(CN3CCOCC3)c2)ncc1C4CC4)C5CCC5,1
Cc1ccccc1CN2C3=C(CN(Cc4ccccc4)CC3)C(=O)N5CCN=C25,1
O=C(CN1C=Cn2nc3CCCCCc3c2C1=O)Nc4ccc5OCOc5c4,1
COc1ccccc1NC(=O)c2oc3ccccc3c2NC(=O)Cc4cccs4,1
COc1ccc(Nc2cnc3ccc(nn23)c4ccc(OC)c(OC)c4)cc1,1
Cc1cccc2nc(c(Nc3ccc(F)cc3)n12)c4ccccn4,1
CCN1CCC(CC1)N(Cc2ccc3OCOc3c2)C(=O)Nc4cc(Cl)ccc4C(=O)OC,1
Cc1cc(Nc2ccc(Br)c(C)c2)n3nc(C)nc3n1,1
NC(=O)C1CCN(CC1)c2nc(cs2)c3ccc4OCCCOc4c3,1
Cc1ccc(NS(=O)(=O)c2cccc(c2)C(=O)Nc3nc(cs3)c4ccccc4)cc1,1
Cc1ccc(cc1)S(=O)(=O)Nc2cc3OCOc3cc2C(=O)Nc4nc(cs4)c5ccccc5,1
COc1cccc(CNc2ccc(cc2)S(=O)(=O)Nc3ccccc3)c1O,1
COc1cccc(c1)S(=O)(=O)Nc2cnccc2C(=O)Nc3nc(cs3)c4ccccc4,1
CCOc1ccc(CCNC(=O)c2cc3ncccc3n2Cc4cccc(C)n4)cc1OCC,1
CCCCCOc1ccccc1\C(=C/SC)\n2ccnc2,1
COc1ccc(cc1)n2nc(C)c([C@H]3C[C@H](NCc4ccc(F)cc4)C=C3)c2C,1
CCOC(=O)c1ccc(NC(=O)N2Cc3[nH]cnc3C[C@H]2c4onc(n4)C(C)C)cc1,1
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(nn3c4ccc5ncccc5c4)C(C)(C)C)c(F)c2)ccn1,1
NC1=C(SC(=S)N1c2ccccc2)C(=O)N3CCCCC3,1
Brc1cnc2[nH]c(SCc3ccccc3C#N)nc2c1,1
Clc1cnccc1C2NC(=NC3=C2C(=O)CCC3)Nc4oc5ccccc5n4,1
[O-][N+](=O)c1cccc(CSc2nc3cc(Br)cnc3[nH]2)c1,1
COc1ccc(cc1)c2noc(n2)[C@@H]3Cc4[nH]cnc4CN3C(=O)NC5CCCCC5,1
CCc1cccc(NC(=O)c2cc([nH]n2)c3ccc[nH]3)c1,1
CCn1c(nc2cnc(Oc3cccc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)c3)cc12)c6nonc6N,1
Brc1ccccc1c2nc(NCc3ccc(cc3)c4cccnc4)c5ccccc5n2,1
CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35)N(C)C(=O)c9ccccc9,1
Brc1cnccc1C2NC(=NC3=C2C(=O)CCC3)Nc4oc5ccccc5n4,1
Clc1ccccc1CSc2nc3cc(Br)cnc3[nH]2,1
COc1ccc(C(=O)Nc2nc(cs2)c3ccccc3)c(NS(=O)(=O)c4ccc(C)cc4)c1,1
Cc1ccc(NS(=O)(=O)c2ccc(cc2)C(=O)Nc3nc(cs3)c4ccccc4)cc1,1
CCn1c(C)c(C(=O)C)c(C)c1C(=O)Nc2cccc(c2)S(=O)(=O)N(C)C,1
Fc1ccc(c(F)c1)S(=O)(=O)Nc2cnccc2C(=O)Nc3nc(cs3)c4ccccc4,1
Cc1cc(C)c([nH]1)C(=O)Nc2cccc(c2)S(=O)(=O)N3CCCC3,1
CC(C)Oc1ccccc1c2ncc(C)c(NCc3ccc(cc3)n4ccnn4)n2,1
Cc1nn(Cc2ccc(Cl)cc2)c(C)c1NC(=O)c3cc(on3)c4ccc5OCOc5c4,1
N(c1nccs1)c2nc(nc3ccccc23)c4ccncc4,1
Cc1nn(CCc2nc(cs2)c3ccc4ccccc4c3)c5nc(O)cc(c15)C(F)(F)F,1
Fc1ccc(Nc2nc(nc3ccccc23)c4ccncc4C#N)cc1F,1
Clc1ccc(NC(=O)c2ccc(cc2)S(=O)(=O)N3CCOCC3)cc1S(=O)(=O)N4CCOCC4,1
CCCCCn1cc2N(C)C(=O)N(C)C(=O)c2c1c3ccc(Br)cc3,1
COc1cc(Cl)c(C)cc1NC(=O)CSc2ncc(c(O)n2)S(=O)(=O)c3ccc(cc3)C(C)(C)C,1
Cc1ccc(cc1)c2nnc(s2)N3CCC(CC3)C(=O)N,1
Oc1ccc(CNc2cccc(F)c2F)c3cccnc13,1
COc1ccc(cc1)n2nc(nc2O)C3CCCN(C3)S(=O)(=O)c4cccc(c4)C(F)(F)F,1
CN1C(=O)N(C)c2cc(N3CCCCC3)c(NC(=O)Nc4ccc(C)c(Cl)c4)cc12,1
CSc1ccc(\C=C\c2nc3ccccc3n2S(=O)(=O)c4ccc(Br)cc4)cc1,1
CCN1C(=O)c2ccccc2S(=O)c3ccc(NC(=O)Cc4ccc(F)cc4)cc13,1
Cc1ccc(cc1)S(=O)(=O)Nc2ccccc2C(=O)Nc3nc(c(C)s3)c4ccccc4,1
CN(C)C(=O)c1nc(c2ccc(Cl)cc2Cl)c3cnccn13,1
Nc1nc2NC(=O)CC(c3ccccc3OCc4ccccc4Cl)c2s1,1
Cc1ccccc1c2nc(NCc3ccc(cc3)c4cccnc4)c5ccccc5n2,1
CCN(CC)c1ccc(Nc2nc(Cl)ncc2Br)cc1,1
COc1ccccc1Nc2cnc3ccc(nn23)c4ccc(OC)c(OC)c4,1
CC(C)c1ccccc1c2nc3CNCc3c(NCc4ccc(cc4)c5cccnc5)n2,1
CCOc1ccc(CCNC(=O)c2cc3sccc3n2CCN4CCN(C)CC4)cc1OCC,1
N(c1ccon1)c2nc(nc3ccccc23)c4ccncc4,1
NC(=O)C1CCN(CC1)c2nc(cs2)c3ccc4OC=CC(=O)c4c3,1
OCc1ccc(s1)c2oc(cc2)c3ccc(CO)s3,1
Cc1ccc(NC(=O)c2cc([nH]n2)c3ccc[nH]3)cc1F,1
OC1=C(Oc2cc(O)cc(O)c2C1=O)c3ccc(O)cc3,1
CCN1C(=O)c2ccccc2S(=O)c3ccc(NC(=O)Cc4ccc(OC)cc4)cc13,1
Fc1ccc(Nc2nc(nc3ccccc23)C4=CCNCC4)cc1F,1
CCOC(=O)C1=C(C)NC(=O)CC1C(=O)Nc2cc(Cl)cc(Cl)c2,1
CCc1ccc(NC(=O)c2[nH]c(C)c(C(=O)C)c2C)cc1S(=O)(=O)Nc3cccc(c3)C#N,1
O=C(Nc1ccc2nc(NC(=O)c3ccccc3)sc2c1)C4C5CC6CC(CC4C6)C5,1
Cc1cccc(NC(=S)N2CCN(CC2)c3cccc(c3)C(F)(F)F)c1,1
CCOC(=O)c1nnc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc(Cl)c(Cl)c3)cc2)s1,1
COc1ccc(NC(=O)c2[nH]c(C)c(C(=O)C)c2C)cc1S(=O)(=O)N3CCCCC3,1
Cc1ccc(cc1)C(=O)N2CCc3cc(ccc23)c4nc(NC(=O)Cc5ccc6OCOc6c5)sc4C,1
Cc1cccc(c1)S(=O)(=O)Nc2cnccc2C(=O)Nc3nc(cs3)c4ccccc4,1
Cn1cc(cc1C(=O)Nc2ccc(Cl)c(c2)C(F)(F)F)S(=O)(=O)N3CCCCCC3,1
COC(=O)[C@]12CCC(C)(C)C[C@@H]1[C@@H]3C(=O)C=C4[C@@](C)(CC[C@H]5C(C)(C)C(=O)C(=C[C@]45C)C#N)[C@]3(C)CC2,1
NC(=O)C1CCN(CC1)c2ncc(s2)c3ccc(Cl)cc3,1
OC1(CN2CCN(CC2)c3ccc(F)c(Cl)c3)CCCNC1,1
COc1cccc(CN2CCCC(C2)c3nc(ncc3c4ccccc4)c5ccncc5)c1O,1
OCCOCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,1
CC(C)(C)c1ccc(cc1)S(=O)(=O)c2cnc(SCC(=O)Nc3ccc(F)c(Cl)c3)nc2O,1
Cc1c(nn(c2ccc(Cl)cc2Cl)c1c3ccc(Cl)cc3)C(=O)NN4CCCCC4,1
COC1=CC(=O)N2CCN(CCC2=C1C(=O)NCc3cccc(OC)c3)C(=O)c4ccc(C)cc4C,1
Fc1ccccc1c2nc(NCc3ccc(cc3)c4cccnc4)c5ccccc5n2,1
COC(=O)c1ccc2nc(NC3=NC4=C(C(N3)c5[nH]ncc5Cl)C(=O)CCC4)oc2c1,1
Cc1ccc(cc1)S(=O)(=O)Nc2cnccc2C(=O)NCc3ccccc3,1
COc1ccc(NC(=O)c2c(C)c(C(=O)C)c(C)n2C)cc1S(=O)(=O)Nc3ccc(Br)cc3,1
Fc1cc(Nc2nc(nc3ccccc23)c4ccncc4)ccc1N5CCCCC5,1
COc1ccc(C)cc1NC(=O)c2cnc(nc2c3ccncc3)c4ccc(F)cc4,1
Clc1ccc(cc1)c2noc3ncnc(N4CCCCC4)c23,1
CC(C)(C)CC(C)(C)c1ccc(O)cc1,1
Cc1ccc(cc1C)c2cc(C(=O)Nc3ccc(cc3)S(=O)(=O)NCc4nccs4)c5ccccc5n2,1
CC(C)c1ccccc1c2nnc(C)c(NCc3ccc(cc3)c4cccnc4)n2,1
N#Cc1ccccc1Nc2oc(cn2)c3cccc4ccccc34,1
CNc1oc(nc1C#N)c2ccccc2c3ccccc3,1
COc1cccc(CNc2ccc(cc2)S(=O)(=O)Nc3cccc4ccccc34)c1O,1
Cc1ccc(cc1)S(=O)(=O)Nc2cnccc2C(=O)Nc3nc(cs3)c4cccc(C)c4,1
Fc1cc(Nc2nc(nc3ccccc23)c4ccncc4)ccc1N5CCCC5,1
CCCCNc1oc(nc1C#N)c2cccc3ccccc23,1
FC(F)(F)c1cccc(c1)c2ccc3NC(=O)[C@H]4CN(CCN4C(=O)c3c2)C(=O)COc5ccccc5,1
COc1ccc(Nc2nnc(c3ccc(C)c(c3)S(=O)(=O)NCc4nc5ccccc5[nH]4)c6ccccc26)cc1,1
CCOC(=O)c1ccc(cc1)N2C(c3ccc(OCC)cc3)c4c(n[nH]c4C2=O)c5cccs5,1
CN(C)c1cccc(c1)c2ncnc(n2)N3CCC(CC3)C(=O)N,1
CNC(=O)C1=C(C)N=C(Nc2oc3ccccc3n2)NC1c4[nH]ncc4Cl,1
Cc1ccc(cc1C)c2cc(C(=O)Nc3occn3)c4ccccc4n2,1
CNc1nc(ccc1C#N)c2cccc3ccccc23,1
CCS(=O)(=O)c1nc(cc(n1)C(F)(F)F)c2ccc(Cl)cc2,1
Fc1cc(F)c(c(F)c1)S(=O)(=O)Nc2cnccc2C(=O)Nc3nc(cs3)c4ccccc4,1
COc1ccc(OC)c(CNc2ncnc3onc(C)c23)c1,1
COc1ccccc1Nc2ccnc(n2)N3CCN(CC3)C(=O)c4ccc(C)cc4,1
CCN(CC)CCO[C@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CCC4=O)[C@@H]3CC=C2C1,1
CC(C)c1ccc(CC(=O)N2CCCc3ncc(cc23)C(=O)Nc4cccnc4)cc1,1
FC(F)(F)c1cccc(NC(=O)Nc2cc(ccc2c3ccsc3)S(=O)(=O)NC4CC4)c1,1
c1cc(c2cc(c3ccncc3)c4cncn4c2)c5cc[nH]c5c1,1
CCc1ccc(cc1)C2N=C(N)Nc3nc4ccccc4n23,1
Cc1ccccc1C(N(C(=O)Cn2ccnc2C)c3cccc(F)c3)C(=O)NC4CCCCC4,1
O=C(Nc1ncnc2sc3CCCc3c12)c4occc4,1
Cc1ccc(cc1)S(=O)(=O)Nc2cc(F)ccc2C(=O)Nc3nc(cs3)c4ccccc4,1
Oc1c(Cl)cccc1CNc2ccc(cc2)S(=O)(=O)Nc3ccc(cc3)c4ccccc4,1
Cc1ccc(cc1)S(=O)(=O)Nc2cnccc2C(=O)Nc3cccc4ccccc34,1
O=C(Nc1nc(cs1)c2ccccc2)c3ccncc3NS(=O)(=O)c4ccc5CCCc5c4,1
CCOc1ccc(CCNC(=O)c2ccnn2Cc3ccccn3)cc1OCC,1
NC(=O)C1CCN(CC1)c2nc(cs2)c3ccccc3C(F)(F)F,1
NC(=O)C1CCN(CC1)c2nc(cs2)c3ccc4OCCc4c3,1
NC(=O)C1CCN(CC1)c2nc(cs2)c3ccc(cc3)[N+](=O)[O-],1
Oc1ccc(CNc2ccc(cc2F)C(F)(F)F)c3cccnc13,1
Cn1ccc2c(nc(cc12)c3ccccc3C#N)C(=O)NCc4cccnc4,1
CC[C@H](CO)Nc1nc(NCc2ccccc2)c3ncn(C(C)C)c3n1,1
COc1ccc(OC)c(c1)c2nnc3ccc(nn23)c4ccc(OC)c(O[C@@H]5CCOC5)c4,1
CN1CCc2cc(ccc12)c3nc(NC(=O)Cc4ccc5OCOc5c4)sc3C,1
Cc1ccccc1C(=O)N2CCc3cc(ccc23)c4ccnc(NC(=O)Cc5ccccc5)n4,1
CCOC(=O)c1cc(C)sc1NC(=O)c2ccc(Cl)s2,1
Cc1cc(on1)c2ccc(C)c(c2)S(=O)(=O)NCC3CCN(Cc4ccc(F)cc4)CC3,1
CCN(CC)S(=O)(=O)c1ccc(N2CCOCC2)c(NC(=O)c3[nH]c(C)c(C(=O)C)c3C)c1,1
COc1ncccc1c2cc3c(ccn3C(C)C)c(n2)C(=O)NCc4c(C)cc(C)nc4O,1
CSc1ncc(Cl)c(n1)C(=O)Nc2c(C)cccc2C,1
COc1ncccc1c2cc3[nH]ccc3c(n2)C(=O)NCc4c(C)cc(C)nc4O,1
Cc1c(Cl)cccc1NC(=O)CNS(=O)(=O)c2cccs2,1
CCC1=Nc2cc(ccc2Sc3ccc(Br)cc13)C(=O)NCCCOC,1
CCCCOc1ccc(cc1)C(=O)N2CCC(CC2)c3nnc(O)n3c4ccc(C)cc4,1
Oc1cc(Br)ccc1CNc2ccc(cc2)S(=O)(=O)Nc3nccs3,1
Oc1cc(Cl)ccc1CNc2ccc(cc2)S(=O)(=O)Nc3cccc4ccccc34,1
NC(=O)C1CCN(CC1)c2nc(cs2)c3ccc(cc3)C(F)(F)F,1
COC(=O)CNC(=O)c1nc(c2ccccc2OC)c3ccccn13,1
Clc1ccc(NC(=O)C(NS(=O)(=O)c2cccs2)c3ccccc3)cc1,1
COc1ccc(cc1)C2=Nc3ccc(C)cc3C(N2CC(=O)NN)c4ccccc4,1
CN(C)c1ccc2cc(ccc2c1)C(=O)N[C@@H](CCCN=C(N)CCl)C(=O)NCc3ccccc3,1
Cc1ccc(cc1)S(=O)(=O)Nc2cnccc2C(=O)Nc3ccc(cc3)S(=O)(=O)Nc4nccs4,1
CN1CCN(CC1)c2cc(ccn2)c3nc(Nc4ccc(F)c(F)c4)c5ccccc5n3,1
CCCc1nnc(NC(=O)c2nc(ncc2Cl)S(=O)(=O)Cc3ccc(C)cc3)s1,1
Cn1nnnc1Sc2ncnc3scc(c4ccccc4F)c23,1
Oc1ccc(cc1)c2nc(nc3CCN(CC4CCCCC4)CCc23)C5CC5,1
Cc1c([nH]c2CC(CC(=O)c12)c3ccccc3)C(=O)OCCOc4ccccc4,1
Cc1onc(C)c1CN2CCNc3cc(Nc4ccccc4)ncc3C2,1
CN(C)c1cccc(c1)c2cnc(Nc3cccnc3)c4OCCc24,1
Cc1cc(F)ccc1c2nc(NCCN=C(N)NC#N)nc3N(C(=O)C=Cc23)c4c(F)cccc4F,1
CC(=O)NC(c1cccs1)c2cc(Br)c3cccnc3c2O,1
CCOC(=O)N1CCc2c(C1)sc(NC(=O)CN3CCCCC3)c2C(=O)OCC,1
CCN1C(=O)c2ccccc2[S@](=O)c3ccc(cc13)C(=O)N[C@H](C)c4ccc5ccccc5c4,1
COc1cc(ccc1NS(=O)(=O)c2ccc(C)cc2)C(=O)Nc3nc(cs3)c4ccccc4,1
COc1ccc(NC(=O)c2c(C)cccc2C)cc1S(=O)(=O)Nc3ccc(Br)cc3,1
C[C@H]1C\C=C\C2[C@H](O)C(=C)[C@@H](C)C3[C@H](Cc4ccccc4)NC(=O)[C@@]23[C@@H](OC(=O)C)\C=C\[C@](C)(O)C1,1
C(Nc1nc(NCc2ccccc2)c3ccccc3n1)c4ccccc4,1
Cc1onc(C)c1c2ccc3ncnc(NCc4cccc(Cl)c4)c3c2,1
OCc1oc(cc1)c2nn(Cc3ccccc3)c4ccccc24,1
CNC1=CC=C(Br)C=C(C(=O)C=Cc2ccc(OC)cc2OC)C1=O,1
CCN(CC)C(=O)c1sc2N(CC(=O)Nc3ccc(OC)cc3)C(=O)N(Cc4ccccc4)C(=O)c2c1C,1
COC(=C1C(C(=C(C)N=C1C)C(=O)OCCCN2CCC(CC2)(c3ccccc3)c4ccccc4)c5cccc(c5)[N+](=O)[O-])O,1
NC(=O)COc1cccc(c1)C2CC(=O)Nc3nc(sc23)N4CCCCC4,1
O=C1Nc2ccccc2C1=Cc3ccc[nH]3,1
CSc1ccccc1c2ccc(Nc3nc(nc4ccccc34)c5ccncc5)cc2F,1
Cc1ccc(NC2=C(C(=O)c3ccccc23)c4ccc(cc4)C(F)(F)F)cc1C,1
COc1ccc(cc1)C(=O)c2sc(Nc3cccc(Cl)c3)nc2N,1
CC(C)[C@@H]1C[C@@H](Cc2oc(nn2)c3ccccc3)C(=C[C@H]1CNCCNC(=O)C)C,1
C[C@H]1CN(C[C@@H]1c2onc(n2)c3ccncc3)C(=O)c4nn(C)c5ccccc45,1
COc1ccc(cc1)c2csc(CCn3nc(C)c4c(cc(O)nc34)C(F)(F)F)n2,1
Cc1ccc(cc1)S(=O)(=O)Nc2cnccc2C(=O)Nc3nc(cs3)C4CCC4,1
Cc1ccccc1S(=O)(=O)N2CCc3cc(ccc23)c4nc(NC(=O)Cc5ccc6OCOc6c5)sc4C,1
Clc1cccc(c1)S(=O)(=O)Nc2cnccc2C(=O)Nc3nc(cs3)c4ccccc4,1
CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc(c2)S(=O)(=O)Nc3c(C)cccc3C)c1C,1
CC1CN(CC(C)O1)c2ccc(Nc3nc(nc4ccccc34)c5ccncc5)cc2F,1
COc1ccc(NC(=O)C23CC4CC(CC(C4)C2)C3)cc1S(=O)(=O)Nc5ccc(Br)cc5,1
Oc1ccc(CNc2ccccc2C(F)(F)F)c3cccnc13,1
CC(C)(N)C(=O)N[C@H](COCc1ccccc1)C(=O)N2CCC3(CC2)CN(c4ccccc34)S(=O)(=O)C,1
CC(C)c1ccc(cc1)S(=O)(=O)c2cnc(SCC(=O)Nc3ccc(C)c(C)c3)nc2O,1
Cc1ccc(Cl)cc1NS(=O)(=O)c2cc3CCC(=O)Nc3cc2F,1
CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(=O)NCCO,1
NC(=O)C1CCN(CC1)c2ncc(s2)c3ccc4OCCOc4c3,1
Cc1sc2c(C(=N[C@H](CC(=O)NCCCCNC(=O)COc3cccc4C(=O)N([C@H]5CCC(=O)NC5=O)C(=O)c34)c6nnc(C)n26)c7ccc(Cl)cc7)c1C,1
[O-][N+](=O)c1ccc(C=C2C(=O)Nc3ccccc23)cc1,1
CCOC(=O)N1CCN(Cc2nc3N(C)C(=O)N(C)C(=O)c3n2Cc4cccc(C)c4)CC1,1
Brc1ccc2oc(NC3=NC4=C(C(=O)CCC4)C5(CCCC5)N3)nc2c1,1
Cc1ccc(cc1)S(=O)(=O)Nc2ccccc2C(=O)Nc3ccc(cn3)c4ccccc4,1
Cc1ccc(cc1)S(=O)(=O)Nc2cnccc2C(=O)NCCc3ccccc3,1
OCc1ccc(cc1)c2cc3c(ccn3Cc4cccnc4)c(n2)C5=CCOCC5,1
Cc1ccc(cc1)c2nn(c3ncnc(N)c23)C(C)(C)C,1
CN1C(=O)C(=O)N2[C@H]3Nc4ccccc4[C@]3(C=C2C1=O)c5c[nH]c6ccccc56,1
FC(F)(F)c1cc(Cl)ccc1NC(=O)CN2N(C(=O)c3cccnc23)c4ccccc4,1
